id,city,city1,country,latitude,longitude,state,geo_accuracy
29404,Wonder,Wonder OR,US,42.3643,-123.5356,OR,accurate
29405,Winding Cypress,Winding Cypress FL,US,26.0641,-81.6782,FL,accurate
29406,Pelican Marsh,Pelican Marsh FL,US,26.2545,-81.7861,FL,accurate
29407,Heritage Bay,Heritage Bay FL,US,26.2837,-81.6629,FL,state_match_city_mismatch
29408,Ellamore,Ellamore WV,US,38.9243,-80.0904,WV,accurate
29409,Ave Maria,Ave Maria FL,US,26.3218,-81.4397,FL,accurate
29410,Frisken Wye,Frisken Wye WA,US,47.2343,-123.4827,WA,state_match_city_mismatch
29411,Troy,Troy MO,US,38.9708,-90.9714,MO,accurate
29412,Cheapside,Cheapside TX,US,29.2783,-97.403,TX,accurate
29413,Cheek,Cheek TX,US,29.9835,-94.2027,TX,accurate
29414,Addy,Addy WA,US,48.3588,-117.8372,WA,accurate
29415,Trunkeyville,Trunkeyville PA,US,41.6131,-79.402,PA,accurate
29416,Truemans,Truemans PA,US,41.6187,-79.1337,PA,accurate
29417,Iron Rock,Iron Rock NJ,US,39.9596,-75.0249,NJ,accurate
29418,Idaho City,Idaho City ID,US,43.8281,-115.8307,ID,accurate
29419,Troy,Troy KY,US,37.9101,-84.6947,KY,accurate
29420,Astoria,Astoria SD,US,44.5577,-96.5465,SD,accurate
29421,Silver Creek,Silver Creek MN,US,45.3127,-93.9827,MN,accurate
29422,Walnut Grove,Walnut Grove AZ,US,34.2831,-112.5485,AZ,accurate
29423,Hoodview,Hoodview OR,US,45.3246,-122.8057,OR,state_match_city_mismatch
29424,Hopewell,Hopewell OR,US,45.0971,-123.092,OR,accurate
29425,Macon,Macon IL,US,39.7117,-88.9965,IL,accurate
29426,Horton,Horton OR,US,44.2098,-123.4934,OR,accurate
29427,Hoskins,Hoskins OR,US,44.6768,-123.4687,OR,accurate
29428,Smiley,Smiley TX,US,29.2713,-97.6376,TX,accurate
29429,Thompsonville,Thompsonville WI,US,42.7786,-87.9529,WI,accurate
29430,Mulberry,Mulberry KY,US,38.2651,-85.1341,KY,accurate
29431,Moxley,Moxley KY,US,38.5626,-85.0091,KY,accurate
29432,Muddy Ford,Muddy Ford KY,US,38.3092,-84.5024,KY,accurate
29433,Mount Zion,Mount Zion KY,US,37.1842,-84.6763,KY,accurate
29434,Mountain Top,Mountain Top KY,US,38.2901,-83.1255,KY,accurate
29435,Mountain Valley,Mountain Valley KY,US,37.6615,-83.2688,KY,state_match_city_mismatch
29436,Moutardier,Moutardier KY,US,37.3351,-86.2478,KY,state_match_city_mismatch
29437,Clayville,Clayville VA,US,37.4599,-77.8169,VA,accurate
29438,West Viola,West Viola KY,US,36.8553,-88.6628,KY,accurate
29439,Radebaugh,Radebaugh PA,US,40.3128,-79.5787,PA,accurate
29440,Hatfield,Hatfield WI,US,44.4164,-90.7409,WI,accurate
29441,Hillsdale,Hillsdale KS,US,38.6597,-94.8569,KS,accurate
29442,Sharon Springs,Sharon Springs NY,US,42.793,-74.6128,NY,accurate
29443,Sharon Station,Sharon Station NY,US,41.8834,-73.5201,NY,state_match_city_mismatch
29444,Beeville,Beeville TX,US,28.4053,-97.749,TX,accurate
29445,Georgetown,Georgetown WI,US,42.6242,-90.4846,WI,accurate
29446,Westbend,Westbend KY,US,37.9059,-83.9691,KY,state_match_city_mismatch
29447,Shelton,Shelton NC,US,36.5357,-79.4581,NC,accurate
29448,Healy,Healy KS,US,38.603,-100.6176,KS,accurate
29449,Groveland,Groveland MN,US,44.9416,-93.4861,MN,state_match_city_mismatch
29450,Hoffmeister,Hoffmeister NY,US,43.3909,-74.7168,NY,accurate
29451,Hoffmans,Hoffmans NY,US,42.8951,-74.0765,NY,accurate
29452,Pearson Eddy,Pearson Eddy WA,US,47.7926,-121.9979,WA,accurate
29453,Grove Lake,Grove Lake MN,US,45.6141,-95.1575,MN,accurate
29454,Mecca,Mecca MO,US,39.4842,-94.523,MO,accurate
29455,Olmstead,Olmstead KY,US,36.7523,-87.015,KY,accurate
29456,Claxton,Claxton GA,US,32.1613,-81.9094,GA,accurate
29457,Wayneport,Wayneport NY,US,43.0728,-77.3611,NY,accurate
29458,Boaz,Boaz MO,US,37.0187,-93.4005,MO,accurate
29459,Campbelltown,Campbelltown IN,US,38.4214,-87.24,IN,accurate
29460,Capella,Capella NC,US,36.3618,-80.3164,NC,state_match_city_mismatch
29461,Greens Fork,Greens Fork IN,US,39.8917,-85.0411,IN,accurate
29462,Anson,Anson KS,US,37.3653,-97.5298,KS,accurate
29463,Milan,Milan KS,US,37.2571,-97.6741,KS,accurate
29464,Mayfield,Mayfield KS,US,37.2632,-97.5404,KS,accurate
29465,Greensboro,Greensboro IN,US,39.8786,-85.464,IN,accurate
29466,Bald Butte,Bald Butte MT,US,46.7241,-112.3464,MT,accurate
29467,Belmont,Belmont KS,US,39.0472,-95.6336,KS,accurate
29468,Ferris,Ferris TX,US,32.5369,-96.6738,TX,accurate
29469,Excelsior,Excelsior WI,US,43.2516,-90.6282,WI,accurate
29470,Naples,Naples SD,US,44.7716,-97.5131,SD,accurate
29471,Exeland,Exeland WI,US,45.667,-91.2426,WI,accurate
29472,Evansville,Evansville MO,US,39.4498,-92.3024,MO,accurate
29473,Garland,Garland AR,US,33.3609,-93.7142,AR,accurate
29474,Greenville,Greenville IN,US,38.3716,-85.9826,IN,accurate
29475,Merritt,Merritt IL,US,39.7151,-90.4154,IL,accurate
29476,Oxville,Oxville IL,US,39.7054,-90.5604,IL,accurate
29477,Smithville,Smithville IL,US,40.6589,-89.8031,IL,accurate
29478,Trivoli,Trivoli IL,US,40.6975,-89.8891,IL,state_match_city_mismatch
29479,Literberry,Literberry IL,US,39.8516,-90.1978,IL,accurate
29480,Mossville,Mossville IL,US,40.8164,-89.5707,IL,accurate
29481,Shirley,Shirley IL,US,40.4075,-89.0643,IL,accurate
29482,Alexander,Alexander IL,US,39.7218,-90.0368,IL,accurate
29483,Richfield,Richfield IL,US,39.8127,-91.1146,IL,accurate
29484,Elberon,Elberon NC,US,36.3132,-78.2192,NC,accurate
29485,Robertson Wells,Robertson Wells NM,US,33.6995,-103.9222,NM,accurate
29486,Sundance,Sundance NM,US,35.5105,-108.6397,NM,state_match_city_mismatch
29487,Talent,Talent OR,US,42.2404,-122.7807,OR,accurate
29488,Worland,Worland WY,US,44.0025,-107.9544,WY,accurate
29489,Talco,Talco TX,US,33.3628,-95.1034,TX,accurate
29490,Brooklyn Center,Brooklyn Center MN,US,45.0681,-93.3162,MN,accurate
29491,Valley Ford,Valley Ford CA,US,38.3246,-122.9147,CA,accurate
29492,Taylor Landing,Taylor Landing TX,US,29.8641,-94.1348,TX,accurate
29493,Alder,Alder MI,US,46.7894,-87.6974,MI,accurate
29494,Brook Park,Brook Park MN,US,45.9484,-93.0728,MN,accurate
29495,Pound,Pound WI,US,45.0956,-88.0334,WI,accurate
29496,Taylor,Taylor TX,US,30.5729,-97.4268,TX,accurate
29497,New Market,New Market IN,US,39.9527,-86.9214,IN,accurate
29498,Tatum,Tatum TX,US,32.3159,-94.5189,TX,accurate
29499,Wixon Valley,Wixon Valley TX,US,30.7639,-96.3193,TX,accurate
29500,Teague,Teague TX,US,31.6296,-96.2802,TX,accurate
29501,Prevost,Prevost LA,US,29.8416,-91.6015,LA,accurate
29502,Clover Bank,Clover Bank NY,US,42.7473,-78.8898,NY,accurate
29503,Cluny Point,Cluny Point NY,US,42.8251,-77.7094,NY,state_match_city_mismatch
29504,Overton,Overton NV,US,36.5433,-114.4469,NV,accurate
29505,Irondale,Irondale VA,US,36.8434,-82.7607,VA,accurate
29506,Cowan Heights,Cowan Heights CA,US,33.7778,-117.7739,CA,accurate
29507,Indian Run Park,Indian Run Park VA,US,38.8126,-77.1569,VA,accurate
29508,Iron Gate,Iron Gate VA,US,37.7985,-79.7904,VA,accurate
29509,Irby,Irby VA,US,37.0315,-78.0425,VA,accurate
29510,Hylton Park,Hylton Park VA,US,37.494,-77.5975,VA,accurate
29511,Hydraulic,Hydraulic VA,US,38.0946,-78.4858,VA,state_match_city_mismatch
29512,Ida,Ida VA,US,38.589,-78.4239,VA,accurate
29513,Buckingham,Buckingham VA,US,38.8734,-77.1066,VA,accurate
29514,Buck,Buck VA,US,36.8046,-80.9304,VA,accurate
29515,Brush Tavern,Brush Tavern VA,US,37.329,-79.2461,VA,accurate
29516,Buchanan,Buchanan VA,US,37.5212,-79.6893,VA,accurate
29517,Elmwood,Elmwood NH,US,43.5179,-71.8412,NH,accurate
29518,Little Acre,Little Acre IN,US,39.0362,-85.8828,IN,accurate
29519,Kent,Kent NY,US,41.4735,-73.7319,NY,state_match_city_mismatch
29520,Zuni,Zuni NM,US,35.0695,-108.8484,NM,accurate
29521,Vanderwagen,Vanderwagen NM,US,35.2714,-108.7517,NM,accurate
29522,View,View TX,US,32.3429,-99.8848,TX,accurate
29523,Vidor,Vidor TX,US,30.1291,-93.9967,TX,accurate
29524,Ellisburg,Ellisburg PA,US,41.9312,-77.8933,PA,accurate
29525,Ellsworth,Ellsworth PA,US,40.1073,-80.0214,PA,accurate
29526,Ellport,Ellport PA,US,40.8619,-80.2625,PA,accurate
29527,Elm,Elm PA,US,40.204,-76.3488,PA,accurate
29528,Glen Hope,Glen Hope PA,US,40.8009,-78.4985,PA,accurate
29529,Peterson,Peterson IN,US,40.8131,-85.0147,IN,accurate
29530,Mayer,Mayer MN,US,44.8868,-93.8904,MN,accurate
29531,Mavie,Mavie MN,US,48.1447,-95.9389,MN,accurate
29532,Otis,Otis KS,US,38.5347,-99.0533,KS,accurate
29533,Relief,Relief NC,US,36.0343,-82.2935,NC,accurate
29534,Edgewood,Edgewood NV,US,38.9607,-119.9418,NV,state_match_city_mismatch
29535,Henderson,Henderson TX,US,32.1576,-94.796,TX,state_match_city_mismatch
29536,Woodrow,Woodrow KY,US,37.7414,-86.3197,KY,accurate
29537,Oklahoma Beach,Oklahoma Beach NY,US,43.2392,-77.5183,NY,accurate
29538,Wydnor,Wydnor PA,US,40.5818,-75.3877,PA,accurate
29539,Wycombe,Wycombe PA,US,40.2823,-75.0188,PA,state_match_city_mismatch
29540,Sequoyah Estates,Sequoyah Estates TN,US,35.509,-84.3805,TN,accurate
29541,Sequoyah Hills,Sequoyah Hills TN,US,35.1981,-85.1541,TN,accurate
29542,Sequoia Grove,Sequoia Grove TN,US,35.2126,-84.8477,TN,accurate
29543,Johnstown,Johnstown CO,US,40.3499,-104.9482,CO,accurate
29544,Harnell Park,Harnell Park MN,US,46.8874,-92.3963,MN,accurate
29545,Indian Point,Indian Point ME,US,44.3829,-68.3603,ME,state_match_city_mismatch
29546,Saint Luke,Saint Luke VA,US,38.9034,-78.5806,VA,accurate
29547,Saint Josephs Villa,Saint Josephs Villa VA,US,37.6315,-77.4614,VA,state_match_city_mismatch
29548,Salt Creek,Salt Creek VA,US,37.5068,-79.2211,VA,accurate
29549,Lennep,Lennep MT,US,46.4161,-110.5433,MT,accurate
29550,Johnson Greene,Johnson Greene PA,US,41.232,-75.968,PA,accurate
29551,Benefit,Benefit GA,US,34.5576,-83.7299,GA,accurate
29552,Hopkinton,Hopkinton IA,US,42.3428,-91.249,IA,accurate
29553,Benton,Benton GA,US,34.262,-85.2983,GA,state_match_city_mismatch
29554,Hopeville,Hopeville IA,US,40.9428,-93.9966,IA,accurate
29555,Vail,Vail AR,US,35.8301,-90.284,AR,accurate
29556,Dublin,Dublin NY,US,42.9948,-76.9222,NY,state_match_city_mismatch
29557,Mountain Lake View,Mountain Lake View MD,US,39.5912,-76.9614,MD,accurate
29558,Ladd,Ladd IL,US,41.381,-89.2147,IL,accurate
29559,Lillyhaven,Lillyhaven WV,US,37.6882,-81.6622,WV,accurate
29560,Lisburn,Lisburn PA,US,40.1679,-76.9103,PA,accurate
29561,Swanwick,Swanwick IL,US,38.1698,-89.5362,IL,accurate
29562,Lilly Park,Lilly Park WV,US,37.9504,-80.7984,WV,accurate
29563,Lisbon,Lisbon PA,US,41.1973,-79.7942,PA,accurate
29564,Lippincott,Lippincott PA,US,39.939,-80.1189,PA,accurate
29565,Old Agency,Old Agency MT,US,47.3226,-114.2987,MT,accurate
29566,Suburban Heights,Suburban Heights FL,US,29.668,-82.3915,FL,accurate
29567,Bethlehem,Bethlehem MD,US,38.7462,-75.9441,MD,accurate
29568,Beverly Beach,Beverly Beach MD,US,38.8754,-76.508,MD,accurate
29569,Luverne,Luverne AL,US,31.7186,-86.2687,AL,accurate
29570,Ewing,Ewing CA,US,38.9327,-121.3455,CA,state_match_city_mismatch
29571,Lyeffion,Lyeffion AL,US,31.5427,-86.9861,AL,accurate
29572,Camp Kiwanis,Camp Kiwanis MA,US,42.6962,-71.3767,MA,accurate
29573,Sheboygan Falls,Sheboygan Falls WI,US,43.729,-87.8266,WI,accurate
29574,Bryson,Bryson MT,US,47.4152,-115.5768,MT,accurate
29575,Shawano,Shawano WI,US,44.7748,-88.5843,WI,accurate
29576,Lower Village,Lower Village MA,US,42.4334,-71.4845,MA,accurate
29577,Sheboygan,Sheboygan WI,US,43.7403,-87.7316,WI,accurate
29578,Sharon,Sharon WI,US,42.5049,-88.7402,WI,accurate
29579,Uva,Uva CA,US,36.6188,-119.4898,CA,state_match_city_mismatch
29580,Lapine,Lapine LA,US,32.3896,-92.2526,LA,accurate
29581,Berne,Berne WA,US,47.7698,-120.9809,WA,accurate
29582,Alaganik,Alaganik AK,US,60.4442,-145.2158,AK,state_match_city_mismatch
29583,Mars Hill,Mars Hill NC,US,35.8283,-82.549,NC,accurate
29584,Marion,Marion MS,US,32.4303,-88.646,MS,accurate
29585,Marshville,Marshville NC,US,34.9865,-80.3685,NC,accurate
29586,Philbin,Philbin MN,US,47.1599,-93.3413,MN,state_match_city_mismatch
29587,Matthews,Matthews NC,US,35.1195,-80.7101,NC,state_match_city_mismatch
29588,Birmingham,Birmingham GA,US,34.1665,-84.333,GA,accurate
29589,Whitesburg,Whitesburg TN,US,36.2718,-83.1399,TN,state_match_city_mismatch
29590,Batree,Batree LA,US,29.9999,-90.7865,LA,accurate
29591,Farmington,Farmington AR,US,36.037,-94.2537,AR,accurate
29592,Hunts Crossroads,Hunts Crossroads SC,US,34.4321,-80.0473,SC,accurate
29593,Fayette,Fayette AL,US,33.6943,-87.8307,AL,state_match_city_mismatch
29594,Edwards,Edwards MT,US,47.1403,-107.3337,MT,accurate
29595,Edilou,Edilou MT,US,45.8788,-111.1966,MT,accurate
29596,Evarts,Evarts KY,US,36.8645,-83.1926,KY,accurate
29597,Florence,Florence MO,US,38.5889,-92.9791,MO,accurate
29598,Galmey,Galmey MO,US,37.8942,-93.3621,MO,accurate
29599,Harvey,Harvey MO,US,38.4459,-93.8669,MO,accurate
29600,Green Ridge,Green Ridge MO,US,38.6211,-93.4101,MO,accurate
29601,Elton,Elton NJ,US,40.2171,-74.3413,NJ,state_match_city_mismatch
29602,Selmes,Selmes MT,US,45.3919,-109.1321,MT,accurate
29603,Mount Meigs,Mount Meigs AL,US,32.3626,-86.1019,AL,accurate
29604,Mount Meigs Station,Mount Meigs Station AL,US,32.3993,-86.1069,AL,accurate
29605,Cassell,Cassell WI,US,43.2067,-89.8751,WI,accurate
29606,Mooredale,Mooredale PA,US,40.1276,-77.2925,PA,accurate
29607,Mooresburg,Mooresburg PA,US,40.9829,-76.7047,PA,accurate
29608,Moorestown,Moorestown PA,US,40.7787,-75.3696,PA,accurate
29609,Sandpoint,Sandpoint ID,US,48.2822,-116.5614,ID,accurate
29610,Sand Hollow,Sand Hollow ID,US,43.8077,-116.749,ID,state_match_city_mismatch
29611,Sanders,Sanders ID,US,47.1063,-116.7963,ID,accurate
29612,Anoka,Anoka MN,US,45.2099,-93.3893,MN,accurate
29613,Annandale,Annandale MN,US,45.2599,-94.1205,MN,accurate
29614,Hickory Creek,Hickory Creek MO,US,39.9981,-93.6694,MO,accurate
29615,Hilldale,Hilldale MO,US,39.0631,-92.5613,MO,accurate
29616,Hazel Green,Hazel Green KY,US,37.7999,-83.4173,KY,accurate
29617,Gracey,Gracey KY,US,36.8792,-87.6638,KY,accurate
29618,Graham,Graham KY,US,37.2376,-87.2801,KY,state_match_city_mismatch
29619,Garrison,Garrison KY,US,38.6075,-83.1833,KY,accurate
29620,Gilbertsville,Gilbertsville KY,US,37.0284,-88.3103,KY,state_match_city_mismatch
29621,Arrington,Arrington TN,US,35.8681,-86.7092,TN,accurate
29622,Bertrand,Bertrand VA,US,37.669,-76.5175,VA,accurate
29623,Berkeley Hills,Berkeley Hills VA,US,37.2599,-76.7305,VA,accurate
29624,Arp,Arp TN,US,35.7734,-89.6026,TN,accurate
29625,Arrowhead,Arrowhead TN,US,35.8856,-83.9374,TN,state_match_city_mismatch
29626,Beverley Mill,Beverley Mill VA,US,38.8243,-77.7108,VA,state_match_city_mismatch
29627,Beulah,Beulah VA,US,37.3835,-76.4422,VA,accurate
29628,Middle River,Middle River FL,US,26.164,-80.167,FL,accurate
29629,Middle River Vista,Middle River Vista FL,US,26.1509,-80.157,FL,accurate
29630,Middle River Manor,Middle River Manor FL,US,26.1568,-80.1231,FL,accurate
29631,Parker Hill,Parker Hill NH,US,44.2542,-71.9501,NH,accurate
29632,Parker,Parker NH,US,43.0259,-71.6276,NH,accurate
29633,Marengo,Marengo MI,US,42.2714,-84.8486,MI,accurate
29634,Hitchland,Hitchland TX,US,36.4989,-101.3185,TX,accurate
29635,Teaberry,Teaberry KY,US,37.4268,-82.6429,KY,accurate
29636,Teetersville,Teetersville KY,US,36.8102,-83.3402,KY,accurate
29637,Temple Hill,Temple Hill KY,US,36.8867,-85.8472,KY,accurate
29638,Newark,Newark DE,US,39.6776,-75.7576,DE,state_match_city_mismatch
29639,Lafayette Mills,Lafayette Mills NJ,US,40.3076,-74.304,NJ,state_match_city_mismatch
29640,Austin Heights,Austin Heights PA,US,41.3829,-75.743,PA,accurate
29641,Lynnhurst,Lynnhurst MA,US,42.4709,-71.0037,MA,accurate
29642,Auburn Center,Auburn Center PA,US,41.6898,-76.0366,PA,accurate
29643,Hill City,Hill City ID,US,43.3005,-115.0512,ID,state_match_city_mismatch
29644,Tibbie,Tibbie AL,US,31.3628,-88.2471,AL,accurate
29645,Monterey,Monterey PA,US,39.7382,-77.4714,PA,accurate
29646,Clayton,Clayton WI,US,45.326,-92.171,WI,accurate
29647,Sprague City,Sprague City ME,US,43.6262,-70.8395,ME,accurate
29648,Spang Mills,Spang Mills ME,US,43.479,-70.6353,ME,accurate
29649,Starbirds,Starbirds ME,US,45.1359,-69.2342,ME,accurate
29650,Sprague Mill,Sprague Mill ME,US,44.194,-70.1156,ME,accurate
29651,Purdy,Purdy WV,US,38.944,-81.1348,WV,state_match_city_mismatch
29652,Eleanor,Eleanor WV,US,38.5371,-81.9254,WV,accurate
29653,Fenwick,Fenwick MI,US,43.1492,-85.0803,MI,accurate
29654,Hamlin Lake,Hamlin Lake MI,US,44.0225,-86.4556,MI,accurate
29655,Silver Reef,Silver Reef UT,US,37.2528,-113.3677,UT,accurate
29656,Western,Western IA,US,41.8653,-91.6432,IA,accurate
29657,Westfield,Westfield IA,US,42.7562,-96.6054,IA,accurate
29658,Old Spring Hill,Old Spring Hill AL,US,32.4376,-87.7736,AL,accurate
29659,Broganville,Broganville NE,US,41.2072,-101.5166,NE,accurate
29660,Ninevah,Ninevah KY,US,38.0826,-84.8788,KY,accurate
29661,Lake Roberts,Lake Roberts NM,US,33.0313,-108.1689,NM,state_match_city_mismatch
29662,Brayton,Brayton NE,US,41.4633,-98.4776,NE,accurate
29663,Koen,Koen CO,US,38.0714,-102.3469,CO,accurate
29664,Warwick,Warwick CO,US,38.1239,-102.2741,CO,accurate
29665,Granada,Granada CO,US,38.063,-102.3115,CO,accurate
29666,Spragueville,Spragueville NH,US,42.8965,-72.2634,NH,accurate
29667,Spring Haven,Spring Haven NH,US,43.5554,-71.3178,NH,accurate
29668,Fine,Fine NY,US,44.1623,-75.0737,NY,state_match_city_mismatch
29669,Aberdeen,Aberdeen AR,US,34.6034,-91.3418,AR,accurate
29670,Bonner,Bonner NE,US,41.9397,-103.0205,NE,state_match_city_mismatch
29671,Blaine,Blaine NE,US,40.6117,-98.3337,NE,accurate
29672,Colt,Colt LA,US,30.3019,-89.8334,LA,accurate
29673,Pequaming,Pequaming MI,US,46.8519,-88.4004,MI,accurate
29674,Lurand,Lurand MS,US,34.1359,-90.5279,MS,accurate
29675,Lurline,Lurline MS,US,34.7432,-89.8459,MS,accurate
29676,Marietta,Marietta SC,US,35.021,-82.5015,SC,accurate
29677,Hope,Hope WA,US,47.2379,-122.6024,WA,accurate
29678,Coaldale,Coaldale PA,US,40.8197,-75.9161,PA,accurate
29679,Five Points,Five Points PA,US,41.1231,-76.7722,PA,accurate
29680,Hicks Village,Hicks Village NC,US,36.4051,-79.022,NC,accurate
29681,Califon,Califon NJ,US,40.7193,-74.8371,NJ,accurate
29682,Caldwell,Caldwell NJ,US,40.8389,-74.2776,NJ,accurate
29683,Hoogdal,Hoogdal WA,US,48.5582,-122.2593,WA,accurate
29684,Hutton Settlement,Hutton Settlement WA,US,47.7013,-117.266,WA,state_match_city_mismatch
29685,Sleepy Hollow,Sleepy Hollow MI,US,46.4047,-89.241,MI,accurate
29686,Mountain Plains,Mountain Plains SD,US,44.467,-103.8636,SD,state_match_city_mismatch
29687,North Santee,North Santee SC,US,33.5368,-80.4182,SC,state_match_city_mismatch
29688,Bowring,Bowring OK,US,36.879,-96.1202,OK,accurate
29689,Tracy,Tracy MT,US,47.4102,-111.1537,MT,accurate
29690,Wilkshire Hills,Wilkshire Hills OH,US,40.636,-81.4313,OH,state_match_city_mismatch
29691,McLeod,McLeod TX,US,32.9455,-94.0776,TX,state_match_city_mismatch
29692,Mildred,Mildred KS,US,38.0235,-95.1717,KS,accurate
29693,Eagan,Eagan MN,US,44.817,-93.1638,MN,accurate
29694,Bells,Bells TN,US,35.7203,-89.0859,TN,accurate
29695,Bellevue,Bellevue TN,US,36.0648,-86.9394,TN,accurate
29696,Belleville,Belleville TN,US,35.2729,-86.5539,TN,accurate
29697,Rangeley,Rangeley VA,US,36.6962,-79.9625,VA,state_match_city_mismatch
29698,Moseleyville,Moseleyville KY,US,37.6747,-87.1938,KY,accurate
29699,Drew,Drew OR,US,42.8818,-122.8995,OR,accurate
29700,Blevins,Blevins TX,US,31.2232,-97.2086,TX,accurate
29701,Bledsoe,Bledsoe TX,US,33.6182,-103.0181,TX,accurate
29702,Bleakwood,Bleakwood TX,US,30.6924,-93.8224,TX,accurate
29703,Goodwins Mill,Goodwins Mill AL,US,33.8204,-86.3853,AL,accurate
29704,Long Prairie,Long Prairie MN,US,45.9775,-94.863,MN,accurate
29705,Longford,Longford KS,US,39.1721,-97.329,KS,accurate
29706,Long Lake,Long Lake MN,US,44.984,-93.5689,MN,accurate
29707,Long Pine,Long Pine NE,US,42.5353,-99.7027,NE,accurate
29708,Lone Tree,Lone Tree IA,US,41.4859,-91.4267,IA,accurate
29709,Long Beach,Long Beach MN,US,45.6509,-95.4297,MN,accurate
29710,Lone Jack,Lone Jack MO,US,38.8706,-94.1852,MO,accurate
29711,Wolf River Dock,Wolf River Dock KY,US,36.6262,-85.2086,KY,state_match_city_mismatch
29712,Nestlow,Nestlow WV,US,38.1756,-82.2835,WV,accurate
29713,New Era,New Era WV,US,38.9095,-81.6637,WV,accurate
29714,Munday,Munday WV,US,39.0054,-81.2062,WV,accurate
29715,Myra,Myra WV,US,38.2215,-82.1126,WV,accurate
29716,Mount Zion,Mount Zion WV,US,38.8623,-81.1229,WV,accurate
29717,Mudfork,Mudfork WV,US,38.6393,-81.0751,WV,accurate
29718,Nebo,Nebo WV,US,38.9884,-80.0845,WV,accurate
29719,Neptune,Neptune WV,US,39.0754,-81.7799,WV,accurate
29720,Napier,Napier WV,US,38.7909,-80.5887,WV,accurate
29721,Shannon,Shannon AL,US,33.4054,-86.8719,AL,state_match_city_mismatch
29722,Culver,Culver OR,US,44.5234,-121.211,OR,accurate
29723,Hughart,Hughart WV,US,37.9021,-80.5512,WV,accurate
29724,Moores Chapel,Moores Chapel TN,US,35.9423,-88.8503,TN,accurate
29725,Leamington,Leamington UT,US,39.5313,-112.2855,UT,accurate
29726,Klee Mill,Klee Mill MD,US,39.4662,-76.9697,MD,accurate
29727,Kalaoa,Kalaoa HI,US,19.7333,-156.0122,HI,accurate
29728,Kickapoo,Kickapoo LA,US,32.1917,-93.8443,LA,state_match_city_mismatch
29729,Lacassine,Lacassine LA,US,30.2331,-92.9208,LA,accurate
29730,Kapaau,Kapaau HI,US,20.234,-155.8028,HI,accurate
29731,Hayes,Hayes LA,US,30.1112,-92.9236,LA,accurate
29732,Gillis,Gillis LA,US,30.3769,-93.1999,LA,accurate
29733,Gloster,Gloster LA,US,32.1921,-93.8112,LA,accurate
29734,Frierson,Frierson LA,US,32.2486,-93.6895,LA,accurate
29735,Kapalua,Kapalua HI,US,20.9959,-156.6418,HI,state_match_city_mismatch
29736,Emmett,Emmett KS,US,39.3071,-96.0578,KS,accurate
29737,Baugh,Baugh OK,US,36.219,-96.3175,OK,state_match_city_mismatch
29738,Bethel Acres,Bethel Acres OK,US,35.3048,-97.037,OK,accurate
29739,Usina Beach,Usina Beach FL,US,29.953,-81.3045,FL,accurate
29740,Twentymile,Twentymile FL,US,30.1266,-81.4217,FL,state_match_city_mismatch
29741,New Switzerland,New Switzerland GA,US,34.5359,-83.4652,GA,accurate
29742,Big Island,Big Island OH,US,40.6123,-83.2169,OH,accurate
